2.8E-09	1.39E-10
3.4E-09	1.76E-10
2.4E-09	1.47E-10
1.6E-09	7.65E-11
1.7E-09	7.98E-11
1.2E-09	6.63E-11
2.2E-09	1.59E-10
4.0E-09	2.09E-10
2.7E-09	1.38E-10
4.8E-09	2.79E-10
