2.9922E+12	1.0352E+09
3.0225E+12	1.1297E+09
3.3593E+12	1.6624E+09
4.0501E+12	2.0377E+09
5.2896E+12	2.7372E+09
6.0428E+12	4.2335E+09
6.1269E+12	4.3222E+09
