2.86096e+08	9.20009e+07	ms^-1
2.46339e+08	6.45587e+07	ms^-1
2.06312e+08	5.61612e+07	ms^-1
2.34825e+08	6.64671e+07	ms^-1
2.0795e+08	6.39884e+07	ms^-1
3.03496e+08	1.07349e+08	ms^-1
2.07282e+08	5.43355e+07	ms^-1
2.89648e+08	1.20533e+08	ms^-1
2.63187e+08	8.09611e+07	ms^-1
2.88549e+08	1.02067e+08	ms^-1
2.54643e+08	8.57947e+07	ms^-1
2.85954e+08	1.26434e+08	ms^-1
2.65714e+08	1.17493e+08	ms^-1
2.35559e+08	8.77259e+07	ms^-1
3.05572e+08	6.17703e+07	ms^-1
